country,year,month,week,date,population,weekly_count,weekly_count_prop,cumulative_count,cumulative_count_prop
Denmark,2021,18666,6,2021-02-08,5822763,3586,61.585882853209036,208429,61.585882853209036
Denmark,2021,18673,7,2021-02-15,5822763,3942,67.69981879736476,212371,67.69981879736476
Denmark,2021,18680,8,2021-02-22,5822763,4226,72.57722837079235,216597,72.57722837079235
Denmark,2021,18687,9,2021-03-01,5822763,4655,79.94486466304743,221252,79.94486466304743
Denmark,2021,18694,10,2021-03-08,5822763,5172,88.8238109639702,226424,88.8238109639702
Denmark,2021,18701,11,2021-03-15,5822763,5113,87.81054629906798,231537,87.81054629906798
Denmark,2021,18708,12,2021-03-22,5822763,4399,75.5483264560141,235936,75.5483264560141
Denmark,2021,18715,13,2021-03-29,5822763,2567,44.085599911931844,238503,44.085599911931844
Denmark,2021,18722,14,2021-04-05,5822763,5050,86.72858572468088,243553,86.72858572468088
Denmark,2021,18729,15,2021-04-12,5822763,4850,83.29379025043609,248403,83.29379025043609
Denmark,2021,18736,16,2021-04-19,5822763,3239,55.626512705394326,251642,55.626512705394326
Denmark,2021,18743,17,2021-04-26,5822763,6492,111.4934610939858,258134,111.4934610939858
Denmark,2021,18750,18,2021-05-03,5822763,7225,124.08198650709294,265359,124.08198650709294
Denmark,2021,18757,19,2021-05-10,5822763,6873,118.03674647242211,272232,118.03674647242211
Denmark,2021,18764,20,2021-05-17,5822763,6698,115.03130043245793,278930,115.03130043245793
Denmark,2021,18771,21,2021-05-24,5822763,5660,97.20471192112748,284590,97.20471192112748
Denmark,2021,18778,22,2021-05-31,5822763,2810,48.25887641313926,287400,48.25887641313926
Denmark,2021,18785,23,2021-06-07,5822763,1652,28.371410617261944,289052,28.371410617261944
Denmark,2021,18792,24,2021-06-14,5822763,1313,22.549432288417027,290365,22.549432288417027
Denmark,2021,18799,25,2021-06-21,5822763,2672,45.88886753591036,293037,45.88886753591036
Denmark,2021,18806,26,2021-06-28,5822763,4611,79.18920965871357,297648,79.18920965871357
Denmark,2021,18813,27,2021-07-05,5822763,6815,117.04065578489113,304463,117.04065578489113
Denmark,2021,18820,28,2021-07-12,5822763,5287,90.79881836166095,309750,90.79881836166095
Denmark,2021,18827,29,2021-07-19,5822763,6250,107.3373585701496,316000,107.3373585701496
Denmark,2021,18834,30,2021-07-26,5822763,6349,109.03758232990077,322349,109.03758232990077
Denmark,2021,18841,31,2021-08-02,5822763,6857,117.76196283448253,329206,117.76196283448253
Denmark,2021,18848,32,2021-08-09,5822763,5663,97.25623385324116,334869,97.25623385324116
Denmark,2021,18855,33,2021-08-16,5822763,5277,90.62707858794872,340146,90.62707858794872
Denmark,2021,18862,34,2021-08-23,5822763,2924,50.216709833458786,343070,50.216709833458786
Denmark,2021,18869,35,2021-08-30,5822763,3211,55.14564133900006,346281,55.14564133900006
Denmark,2021,18876,36,2021-09-06,5822763,2173,37.319052827669616,348454,37.319052827669616
Denmark,2021,18883,37,2021-09-13,5822763,2524,43.34711888496921,350978,43.34711888496921
Denmark,2021,18890,38,2021-09-20,5822763,3012,51.72801984212649,353990,51.72801984212649
Denmark,2021,18897,39,2021-09-27,5822763,4059,69.70917414979796,358049,69.70917414979796
Denmark,2021,18904,40,2021-10-04,5822763,5013,86.0931485619456,363062,86.0931485619456
Denmark,2021,18911,41,2021-10-11,5822763,8669,148.8812098311403,371731,148.8812098311403
Denmark,2021,18918,42,2021-10-18,5822763,11875,203.94098128328423,383606,203.94098128328423
Denmark,2021,18925,43,2021-10-25,5822763,15971,274.2855925958175,399577,274.2855925958175
Estonia,2020,18267,0,2020-01-06,1328976,0,0,0,0
Estonia,2020,18267,1,2020-01-06,1328976,0,0,0,0
Estonia,2020,18274,2,2020-01-13,1328976,0,0,0,0
Estonia,2020,18281,3,2020-01-20,1328976,0,0,0,0
Estonia,2020,18288,4,2020-01-27,1328976,0,0,0,0
Estonia,2020,18295,5,2020-02-03,1328976,0,0,0,0
Estonia,2020,18302,6,2020-02-10,1328976,0,0,0,0
Estonia,2020,18309,7,2020-02-17,1328976,0,0,0,0
Estonia,2020,18316,8,2020-02-24,1328976,1,0.07524590361300731,1,0.07524590361300731
Estonia,2020,18323,9,2020-03-02,1328976,9,0.6772131325170657,10,0.6772131325170657
Estonia,2020,18330,10,2020-03-09,1328976,161,12.114590481694176,171,12.114590481694176
Estonia,2020,18337,11,2020-03-16,1328976,155,11.663115060016132,326,11.663115060016132
Estonia,2020,18344,12,2020-03-23,1328976,353,26.56180397539158,679,26.56180397539158
Estonia,2020,18351,13,2020-03-30,1328976,418,31.452787710237054,1097,31.452787710237054
Estonia,2020,18358,14,2020-04-06,1328976,212,15.952131565957549,1309,15.952131565957549
Estonia,2020,18365,15,2020-04-13,1328976,219,16.4788528912486,1528,16.4788528912486
Estonia,2020,18372,16,2020-04-20,1328976,115,8.653278915495841,1643,8.653278915495841
Estonia,2020,18379,17,2020-04-27,1328976,57,4.289016505941417,1700,4.289016505941417
Estonia,2020,18386,18,2020-05-04,1328976,39,2.934590240907285,1739,2.934590240907285
Estonia,2020,18393,19,2020-05-11,1328976,35,2.6336066264552556,1774,2.6336066264552556
Estonia,2020,18400,20,2020-05-18,1328976,49,3.687049277037358,1823,3.687049277037358
Estonia,2020,18407,21,2020-05-25,1328976,46,3.461311566198336,1869,3.461311566198336
Estonia,2020,18414,22,2020-06-01,1328976,70,5.267213252910511,1939,5.267213252910511
Estonia,2020,18421,23,2020-06-08,1328976,34,2.5583607228422482,1973,2.5583607228422482
Estonia,2020,18428,24,2020-06-15,1328976,8,0.6019672289040585,1981,0.6019672289040585
Estonia,2020,18435,25,2020-06-22,1328976,6,0.45147542167804383,1987,0.45147542167804383
Estonia,2020,18442,26,2020-06-29,1328976,6,0.45147542167804383,1993,0.45147542167804383
Estonia,2020,18449,27,2020-07-06,1328976,21,1.5801639758731534,2014,1.5801639758731534
Estonia,2020,18456,28,2020-07-13,1328976,7,0.5267213252910512,2021,0.5267213252910512
Estonia,2020,18463,29,2020-07-20,1328976,13,0.978196746969095,2034,0.978196746969095
Estonia,2020,18470,30,2020-07-27,1328976,45,3.3860656625853287,2079,3.3860656625853287
Estonia,2020,18477,31,2020-08-03,1328976,73,5.492950963749533,2152,5.492950963749533
Estonia,2020,18484,32,2020-08-10,1328976,38,2.8593443372942775,2190,2.8593443372942775
Estonia,2020,18491,33,2020-08-17,1328976,82,6.170164096266599,2272,6.170164096266599
Estonia,2020,18498,34,2020-08-24,1328976,101,7.599836264913738,2373,7.599836264913738
Estonia,2020,18505,35,2020-08-31,1328976,142,10.684918313047037,2515,10.684918313047037
Estonia,2020,18512,36,2020-09-07,1328976,161,12.114590481694176,2676,12.114590481694176
Estonia,2020,18519,37,2020-09-14,1328976,248,18.660984096025814,2924,18.660984096025814
Estonia,2020,18526,38,2020-09-21,1328976,276,20.767869397190015,3200,20.767869397190015
Estonia,2020,18533,39,2020-09-28,1328976,407,30.625082770493975,3607,30.625082770493975
Estonia,2020,18540,40,2020-10-05,1328976,258,19.413443132155887,3865,19.413443132155887
Estonia,2020,18547,41,2020-10-12,1328976,213,16.027377469570556,4078,16.027377469570556
Estonia,2020,18554,42,2020-10-19,1328976,333,25.056885903131434,4411,25.056885903131434
Estonia,2020,18561,43,2020-10-26,1328976,574,43.191148673866195,4985,43.191148673866195
Estonia,2020,18568,44,2020-11-02,1328976,1140,85.78033011882833,6125,85.78033011882833
Estonia,2020,18575,45,2020-11-09,1328976,1512,113.77180626286705,7637,113.77180626286705
Estonia,2020,18582,46,2020-11-16,1328976,2087,157.03820084034626,9724,157.03820084034626
Estonia,2020,18589,47,2020-11-23,1328976,2328,175.172463611081,12052,175.172463611081
Estonia,2020,18596,48,2020-11-30,1328976,2926,220.16951397165937,14978,220.16951397165937
Estonia,2020,18603,49,2020-12-07,1328976,3077,231.53164541722347,18055,231.53164541722347
Estonia,2020,18610,50,2020-12-14,1328976,3739,281.3444336090343,21794,281.3444336090343
Estonia,2020,18617,51,2020-12-21,1328976,4014,302.03705710261136,25808,302.03705710261136
Estonia,2020,18624,52,2020-12-28,1328976,3713,279.38804011509615,29521,279.38804011509615
Estonia,2021,18631,0,2021-01-04,1328976,4284,322.3534510781233,33805,322.3534510781233
Estonia,2021,18631,1,2021-01-04,1328976,3539,266.2952528864329,37344,266.2952528864329
Estonia,2021,18638,2,2021-01-11,1328976,3372,253.72918698306063,40716,253.72918698306063
Estonia,2021,18645,3,2021-01-18,1328976,3492,262.7586954166215,44208,262.7586954166215
Estonia,2021,18652,4,2021-01-25,1328976,4059,305.42312276519664,48267,305.42312276519664
Estonia,2021,18659,5,2021-02-01,1328976,4560,343.1213204753133,52827,343.1213204753133
Estonia,2021,18666,6,2021-02-08,1328976,4789,360.352632402692,57616,360.352632402692
Estonia,2021,18673,7,2021-02-15,1328976,9012,678.1160833604218,66628,678.1160833604218
Estonia,2021,18680,8,2021-02-22,1328976,9555,718.9746090222849,76183,718.9746090222849
Estonia,2021,18687,9,2021-03-01,1328976,9903,745.1601834796114,86086,745.1601834796114
Estonia,2021,18694,10,2021-03-08,1328976,10308,775.6347744428793,96394,775.6347744428793
Estonia,2021,18701,11,2021-03-15,1328976,7820,588.4229662537172,104214,588.4229662537172
Estonia,2021,18708,12,2021-03-22,1328976,5567,418.8939454136117,109781,418.8939454136117
Estonia,2021,18715,13,2021-03-29,1328976,4662,350.79640264384005,114443,350.79640264384005
Estonia,2021,18722,14,2021-04-05,1328976,3339,251.2460721638314,117782,251.2460721638314
Estonia,2021,18729,15,2021-04-12,1328976,2596,195.33836577936697,120378,195.33836577936697
Estonia,2021,18736,16,2021-04-19,1328976,2565,193.00574276736376,122943,193.00574276736376
Estonia,2021,18743,17,2021-04-26,1328976,2394,180.1386932495395,125337,180.1386932495395
Estonia,2021,18750,18,2021-05-03,1328976,1869,140.63459385271065,127206,140.63459385271065
Estonia,2021,18757,19,2021-05-10,1328976,1463,110.08475698582969,128669,110.08475698582969
Estonia,2021,18764,20,2021-05-17,1328976,875,65.84016566138139,129544,65.84016566138139
Estonia,2021,18771,21,2021-05-24,1328976,612,46.05049301116047,130156,46.05049301116047
Estonia,2021,18778,22,2021-05-31,1328976,382,28.74393518016879,130538,28.74393518016879
Estonia,2021,18785,23,2021-06-07,1328976,280,21.068853011642044,130818,21.068853011642044
Estonia,2021,18792,24,2021-06-14,1328976,165,12.415574096146205,130983,12.415574096146205
Estonia,2021,18799,25,2021-06-21,1328976,224,16.85508240931364,131207,16.85508240931364
Estonia,2021,18806,26,2021-06-28,1328976,301,22.6490169875152,131508,22.6490169875152
Estonia,2021,18813,27,2021-07-05,1328976,374,28.141967951264732,131882,28.141967951264732
Estonia,2021,18820,28,2021-07-12,1328976,642,48.30787011955069,132524,48.30787011955069
Estonia,2021,18827,29,2021-07-19,1328976,1247,93.83164180542012,133771,93.83164180542012
Estonia,2021,18834,30,2021-07-26,1328976,1452,109.25705204608661,135223,109.25705204608661
Estonia,2021,18841,31,2021-08-02,1328976,1932,145.37508578033012,137155,145.37508578033012
Estonia,2021,18848,32,2021-08-09,1328976,1971,148.3096760212374,139126,148.3096760212374
Estonia,2021,18855,33,2021-08-16,1328976,2473,186.08311963496706,141599,186.08311963496706
Estonia,2021,18862,34,2021-08-23,1328976,2402,180.74066047844354,144001,180.74066047844354
Estonia,2021,18869,35,2021-08-30,1328976,2883,216.93394011630008,146884,216.93394011630008
Estonia,2021,18876,36,2021-09-06,1328976,3258,245.15115397117782,150142,245.15115397117782
Estonia,2021,18883,37,2021-09-13,1328976,3784,284.73049927161964,153926,284.73049927161964
Estonia,2021,18890,38,2021-09-20,1328976,4969,373.8968950530333,158895,373.8968950530333
Estonia,2021,18897,39,2021-09-27,1328976,6450,485.3360783038971,165345,485.3360783038971
Estonia,2021,18904,40,2021-10-04,1328976,7990,601.2147698679283,173335,601.2147698679283
Estonia,2021,18911,41,2021-10-11,1328976,9985,751.330347575878,183320,751.330347575878
Estonia,2021,18918,42,2021-10-18,1328976,12062,907.6160893800942,195382,907.6160893800942
Estonia,2021,18925,43,2021-10-25,1328976,10501,790.1572338401897,205883,790.1572338401897
Faroe Islands,2020,18323,9,2020-03-02,48865,3,6.139363552645042,3,6.139363552645042
Faroe Islands,2020,18330,10,2020-03-09,48865,6,12.278727105290084,9,12.278727105290084
Faroe Islands,2020,18337,11,2020-03-16,48865,106,216.92417886012484,115,216.92417886012484
Faroe Islands,2020,18344,12,2020-03-23,48865,44,90.0439987721273,159,90.0439987721273
Faroe Islands,2020,18351,13,2020-03-30,48865,22,45.02199938606365,181,45.02199938606365
Faroe Islands,2020,18358,14,2020-04-06,48865,3,6.139363552645042,184,6.139363552645042
Faroe Islands,2020,18365,15,2020-04-13,48865,1,2.0464545175483475,185,2.0464545175483475
Faroe Islands,2020,18372,16,2020-04-20,48865,2,4.092909035096695,187,4.092909035096695
Faroe Islands,2020,18379,17,2020-04-27,48865,0,0,187,0
Faroe Islands,2020,18386,18,2020-05-04,48865,0,0,187,0
Faroe Islands,2020,18393,19,2020-05-11,48865,0,0,187,0
Faroe Islands,2020,18400,20,2020-05-18,48865,0,0,187,0
Faroe Islands,2020,18407,21,2020-05-25,48865,0,0,187,0
Faroe Islands,2020,18414,22,2020-06-01,48865,0,0,187,0
Faroe Islands,2020,18421,23,2020-06-08,48865,0,0,187,0
Faroe Islands,2020,18428,24,2020-06-15,48865,0,0,187,0
Faroe Islands,2020,18435,25,2020-06-22,48865,0,0,187,0
Faroe Islands,2020,18442,26,2020-06-29,48865,0,0,187,0
Faroe Islands,2020,18449,27,2020-07-06,48865,1,2.0464545175483475,188,2.0464545175483475
Faroe Islands,2020,18456,28,2020-07-13,48865,3,6.139363552645042,191,6.139363552645042
Faroe Islands,2020,18463,29,2020-07-20,48865,0,0,191,0
Faroe Islands,2020,18470,30,2020-07-27,48865,34,69.57945359664382,225,69.57945359664382
Faroe Islands,2020,18477,31,2020-08-03,48865,66,135.06599815819092,291,135.06599815819092
Faroe Islands,2020,18484,32,2020-08-10,48865,81,165.76281592141615,372,165.76281592141615
Faroe Islands,2020,18491,33,2020-08-17,48865,12,24.55745421058017,384,24.55745421058017
Faroe Islands,2020,18498,34,2020-08-24,48865,27,55.25427197380538,411,55.25427197380538
Faroe Islands,2020,18505,35,2020-08-31,48865,2,4.092909035096695,413,4.092909035096695
Faroe Islands,2020,18512,36,2020-09-07,48865,10,20.464545175483476,423,20.464545175483476
Faroe Islands,2020,18519,37,2020-09-14,48865,11,22.510999693031824,434,22.510999693031824
Faroe Islands,2020,18526,38,2020-09-21,48865,26,53.20781745625703,460,53.20781745625703
Faroe Islands,2020,18533,39,2020-09-28,48865,14,28.650363245676864,474,28.650363245676864
Faroe Islands,2020,18540,40,2020-10-05,48865,3,6.139363552645042,477,6.139363552645042
Faroe Islands,2020,18547,41,2020-10-12,48865,8,16.37163614038678,485,16.37163614038678
Faroe Islands,2020,18554,42,2020-10-19,48865,5,10.232272587741738,490,10.232272587741738
Faroe Islands,2020,18561,43,2020-10-26,48865,5,10.232272587741738,495,10.232272587741738
Faroe Islands,2020,18568,44,2020-11-02,48865,2,4.092909035096695,497,4.092909035096695
Faroe Islands,2020,18575,45,2020-11-09,48865,1,2.0464545175483475,498,2.0464545175483475
Faroe Islands,2020,18582,46,2020-11-16,48865,2,4.092909035096695,500,4.092909035096695
Faroe Islands,2020,18589,47,2020-11-23,48865,2,4.092909035096695,502,4.092909035096695
Faroe Islands,2020,18596,48,2020-11-30,48865,8,16.37163614038678,510,16.37163614038678
Faroe Islands,2020,18603,49,2020-12-07,48865,18,36.836181315870256,528,36.836181315870256
Faroe Islands,2020,18610,50,2020-12-14,48865,18,36.836181315870256,546,36.836181315870256
Faroe Islands,2020,18617,51,2020-12-21,48865,36,73.67236263174051,582,73.67236263174051
Faroe Islands,2020,18624,52,2020-12-28,48865,38,77.76527166683721,620,77.76527166683721
Faroe Islands,2021,18631,0,2021-01-04,48865,26,53.20781745625703,646,53.20781745625703
Faroe Islands,2021,18631,1,2021-01-04,48865,3,6.139363552645042,649,6.139363552645042
Faroe Islands,2021,18638,2,2021-01-11,48865,3,6.139363552645042,652,6.139363552645042
Faroe Islands,2021,18645,3,2021-01-18,48865,2,4.092909035096695,654,4.092909035096695
Faroe Islands,2021,18652,4,2021-01-25,48865,2,4.092909035096695,656,4.092909035096695
Faroe Islands,2021,18659,5,2021-02-01,48865,1,2.0464545175483475,657,2.0464545175483475
Faroe Islands,2021,18666,6,2021-02-08,48865,1,2.0464545175483475,658,2.0464545175483475
Faroe Islands,2021,18673,7,2021-02-15,48865,0,0,658,0
Faroe Islands,2021,18680,8,2021-02-22,48865,2,4.092909035096695,660,4.092909035096695
Faroe Islands,2021,18687,9,2021-03-01,48865,1,2.0464545175483475,661,2.0464545175483475
Faroe Islands,2021,18694,10,2021-03-08,48865,0,0,661,0
Faroe Islands,2021,18701,11,2021-03-15,48865,0,0,661,0
Faroe Islands,2021,18708,12,2021-03-22,48865,0,0,661,0
Faroe Islands,2021,18715,13,2021-03-29,48865,0,0,661,0
Faroe Islands,2021,18722,14,2021-04-05,48865,1,2.0464545175483475,662,2.0464545175483475
Faroe Islands,2021,18729,15,2021-04-12,48865,1,2.0464545175483475,663,2.0464545175483475
Faroe Islands,2021,18736,16,2021-04-19,48865,1,2.0464545175483475,664,2.0464545175483475
Faroe Islands,2021,18743,17,2021-04-26,48865,4,8.18581807019339,668,8.18581807019339
Faroe Islands,2021,18750,18,2021-05-03,48865,2,4.092909035096695,670,4.092909035096695
Faroe Islands,2021,18757,19,2021-05-10,48865,22,45.02199938606365,692,45.02199938606365
Faroe Islands,2021,18764,20,2021-05-17,48865,26,53.20781745625703,718,53.20781745625703
Faroe Islands,2021,18771,21,2021-05-24,48865,26,53.20781745625703,744,53.20781745625703
Faroe Islands,2021,18778,22,2021-05-31,48865,12,24.55745421058017,756,24.55745421058017
Faroe Islands,2021,18785,23,2021-06-07,48865,12,24.55745421058017,768,24.55745421058017
Faroe Islands,2021,18792,24,2021-06-14,48865,4,8.18581807019339,772,8.18581807019339
Faroe Islands,2021,18799,25,2021-06-21,48865,12,24.55745421058017,784,24.55745421058017
Faroe Islands,2021,18806,26,2021-06-28,48865,84,171.9021794740612,868,171.9021794740612
Faroe Islands,2021,18813,27,2021-07-05,48865,65,133.01954364064258,933,133.01954364064258
Faroe Islands,2021,18820,28,2021-07-12,48865,40,81.8581807019339,973,81.8581807019339
Faroe Islands,2021,18827,29,2021-07-19,48865,12,24.55745421058017,985,24.55745421058017
Faroe Islands,2021,18834,30,2021-07-26,48865,4,8.18581807019339,989,8.18581807019339
Faroe Islands,2021,18841,31,2021-08-02,48865,3,6.139363552645042,992,6.139363552645042
Faroe Islands,2021,18848,32,2021-08-09,48865,5,10.232272587741738,997,10.232272587741738
Faroe Islands,2021,18855,33,2021-08-16,48865,3,6.139363552645042,1000,6.139363552645042
Faroe Islands,2021,18862,34,2021-08-23,48865,20,40.92909035096695,1020,40.92909035096695
Faroe Islands,2021,18869,35,2021-08-30,48865,17,34.78972679832191,1037,34.78972679832191
Faroe Islands,2021,18876,36,2021-09-06,48865,33,67.53299907909546,1070,67.53299907909546
Faroe Islands,2021,18883,37,2021-09-13,48865,57,116.64790750025581,1127,116.64790750025581
Faroe Islands,2021,18890,38,2021-09-20,48865,93,190.32027013199632,1220,190.32027013199632
Faroe Islands,2021,18897,39,2021-09-27,48865,73,149.39117978102936,1293,149.39117978102936
Faroe Islands,2021,18904,40,2021-10-04,48865,57,116.64790750025581,1350,116.64790750025581
Faroe Islands,2021,18911,41,2021-10-11,48865,265,542.310447150312,1615,542.310447150312
Faroe Islands,2021,18918,42,2021-10-18,48865,597,1221.7333469763635,2212,1221.7333469763635
Faroe Islands,2021,18925,43,2021-10-25,48865,455,931.1368054844982,2667,931.1368054844982
Finland,2020,18267,0,2020-01-06,5525292,0,0,0,0
Finland,2020,18267,1,2020-01-06,5525292,0,0,0,0
Finland,2020,18274,2,2020-01-13,5525292,0,0,0,0
Finland,2020,18281,3,2020-01-20,5525292,0,0,0,0
Finland,2020,18288,4,2020-01-27,5525292,1,0.018098590988494364,1,0.018098590988494364
Finland,2020,18295,5,2020-02-03,5525292,0,0,1,0
Finland,2020,18302,6,2020-02-10,5525292,0,0,1,0
Finland,2020,18309,7,2020-02-17,5525292,0,0,1,0
Finland,2020,18316,8,2020-02-24,5525292,6,0.10859154593096618,7,0.10859154593096618
Finland,2020,18323,9,2020-03-02,5525292,32,0.5791549116318196,39,0.5791549116318196
Finland,2020,18330,10,2020-03-09,5525292,304,5.501971660502287,343,5.501971660502287
Finland,2020,18337,11,2020-03-16,5525292,512,9.266478586109114,855,9.266478586109114
Finland,2020,18344,12,2020-03-23,5525292,601,10.877253184085113,1456,10.877253184085113
Finland,2020,18351,13,2020-03-30,5525292,907,16.41542202656439,2363,16.41542202656439
Finland,2020,18358,14,2020-04-06,5525292,897,16.234436116679444,3260,16.234436116679444
Finland,2020,18365,15,2020-04-13,5525292,754,13.64633760532475,4014,13.64633760532475
Finland,2020,18372,16,2020-04-20,5525292,721,13.049084102704436,4735,13.049084102704436
Finland,2020,18379,17,2020-04-27,5525292,607,10.985844730016078,5342,10.985844730016078
Finland,2020,18386,18,2020-05-04,5525292,593,10.732464456177158,5935,10.732464456177158
Finland,2020,18393,19,2020-05-11,5525292,362,6.55168993783496,6297,6.55168993783496
Finland,2020,18400,20,2020-05-18,5525292,199,3.6016196067103783,6496,3.6016196067103783
Finland,2020,18407,21,2020-05-25,5525292,144,2.6061971023431885,6640,2.6061971023431885
Finland,2020,18414,22,2020-06-01,5525292,93,1.683168961929976,6733,1.683168961929976
Finland,2020,18421,23,2020-06-08,5525292,45,0.8144365944822464,6778,0.8144365944822464
Finland,2020,18428,24,2020-06-15,5525292,46,0.8325351854707407,6824,0.8325351854707407
Finland,2020,18435,25,2020-06-22,5525292,44,0.7963380034937521,6868,0.7963380034937521
Finland,2020,18442,26,2020-06-29,5525292,38,0.6877464575627859,6906,0.6877464575627859
Finland,2020,18449,27,2020-07-06,5525292,38,0.6877464575627859,6944,0.6877464575627859
Finland,2020,18456,28,2020-07-13,5525292,38,0.6877464575627859,6982,0.6877464575627859
Finland,2020,18463,29,2020-07-20,5525292,50,0.9049295494247181,7032,0.9049295494247181
Finland,2020,18470,30,2020-07-27,5525292,74,1.3392957331485829,7106,1.3392957331485829
Finland,2020,18477,31,2020-08-03,5525292,156,2.8233801942051207,7262,2.8233801942051207
Finland,2020,18484,32,2020-08-10,5525292,157,2.841478785193615,7419,2.841478785193615
Finland,2020,18491,33,2020-08-17,5525292,174,3.149154831998019,7593,3.149154831998019
Finland,2020,18498,34,2020-08-24,5525292,149,2.69669005728566,7742,2.69669005728566
Finland,2020,18505,35,2020-08-31,5525292,224,4.054084381422737,7966,4.054084381422737
Finland,2020,18512,36,2020-09-07,5525292,344,6.225915300042061,8310,6.225915300042061
Finland,2020,18519,37,2020-09-14,5525292,456,8.25295749075343,8766,8.25295749075343
Finland,2020,18526,38,2020-09-21,5525292,702,12.705210873923043,9468,12.705210873923043
Finland,2020,18533,39,2020-09-28,5525292,1101,19.926548678332296,10569,19.926548678332296
Finland,2020,18540,40,2020-10-05,5525292,1595,28.86725262664851,12164,28.86725262664851
Finland,2020,18547,41,2020-10-12,5525292,1241,22.460351416721505,13405,22.460351416721505
Finland,2020,18554,42,2020-10-19,5525292,1232,22.297464097825056,14637,22.297464097825056
Finland,2020,18561,43,2020-10-26,5525292,1434,25.953379477500917,16071,25.953379477500917
Finland,2020,18568,44,2020-11-02,5525292,1378,24.939858382145232,17449,24.939858382145232
Finland,2020,18575,45,2020-11-09,5525292,1627,29.44640753828033,19076,29.44640753828033
Finland,2020,18582,46,2020-11-16,5525292,2560,46.33239293054557,21636,46.33239293054557
Finland,2020,18589,47,2020-11-23,5525292,3096,56.03323770037855,24732,56.03323770037855
Finland,2020,18596,48,2020-11-30,5525292,2966,53.68042087187428,27698,53.68042087187428
Finland,2020,18603,49,2020-12-07,5525292,2873,51.99725190994431,30571,51.99725190994431
Finland,2020,18610,50,2020-12-14,5525292,2288,41.40957618167511,32859,41.40957618167511
Finland,2020,18617,51,2020-12-21,5525292,1619,29.301618810372375,34478,29.301618810372375
Finland,2020,18624,52,2020-12-28,5525292,1720,31.129576500210305,36198,31.129576500210305
Finland,2021,18631,0,2021-01-04,5525292,1811,32.77654828016329,38009,32.77654828016329
Finland,2021,18631,1,2021-01-04,5525292,1736,31.419153956026214,39745,31.419153956026214
Finland,2021,18638,2,2021-01-11,5525292,2324,42.0611254572609,42069,42.0611254572609
Finland,2021,18645,3,2021-01-18,5525292,2688,48.64901257707285,44757,48.64901257707285
Finland,2021,18652,4,2021-01-25,5525292,2579,46.676266159326964,47336,46.676266159326964
Finland,2021,18659,5,2021-02-01,5525292,2517,45.554153518040316,49853,45.554153518040316
Finland,2021,18666,6,2021-02-08,5525292,3500,63.34506845973027,53353,63.34506845973027
Finland,2021,18673,7,2021-02-15,5525292,3946,71.41704004059876,57299,71.41704004059876
Finland,2021,18680,8,2021-02-22,5525292,4420,79.99577216914508,61719,79.99577216914508
Finland,2021,18687,9,2021-03-01,5525292,4897,88.6288000706569,66616,88.6288000706569
Finland,2021,18694,10,2021-03-08,5525292,4657,84.28513823341825,71273,84.28513823341825
Finland,2021,18701,11,2021-03-15,5525292,4138,74.89196951038967,75411,74.89196951038967
Finland,2021,18708,12,2021-03-22,5525292,3231,58.47654748382529,78642,58.47654748382529
Finland,2021,18715,13,2021-03-29,5525292,2524,45.68084365495977,81166,45.68084365495977
Finland,2021,18722,14,2021-04-05,5525292,1906,34.49591442407026,83072,34.49591442407026
Finland,2021,18729,15,2021-04-12,5525292,1590,28.77675967170604,84662,28.77675967170604
Finland,2021,18736,16,2021-04-19,5525292,1366,24.722675290283302,86028,24.722675290283302
Finland,2021,18743,17,2021-04-26,5525292,1480,26.78591466297166,87508,26.78591466297166
Finland,2021,18750,18,2021-05-03,5525292,1398,25.30183020191512,88906,25.30183020191512
Finland,2021,18757,19,2021-05-10,5525292,1299,23.510069694054177,90205,23.510069694054177
Finland,2021,18764,20,2021-05-17,5525292,879,15.908661478886545,91084,15.908661478886545
Finland,2021,18771,21,2021-05-24,5525292,705,12.759506646888527,91789,12.759506646888527
Finland,2021,18778,22,2021-05-31,5525292,524,9.483661677971046,92313,9.483661677971046
Finland,2021,18785,23,2021-06-07,5525292,519,9.393168723028575,92832,9.393168723028575
Finland,2021,18792,24,2021-06-14,5525292,960,17.37464734895459,93792,17.37464734895459
Finland,2021,18799,25,2021-06-21,5525292,1267,22.93091478242236,95059,22.93091478242236
Finland,2021,18806,26,2021-06-28,5525292,1662,30.079858222877633,96721,30.079858222877633
Finland,2021,18813,27,2021-07-05,5525292,2229,40.34175931335394,98950,40.34175931335394
Finland,2021,18820,28,2021-07-12,5525292,2897,52.43161809366817,101847,52.43161809366817
Finland,2021,18827,29,2021-07-19,5525292,4601,83.27161713806257,106448,83.27161713806257
Finland,2021,18834,30,2021-07-26,5525292,5055,91.48837744683901,111503,91.48837744683901
Finland,2021,18841,31,2021-08-02,5525292,5121,92.68288445207963,116624,92.68288445207963
Finland,2021,18848,32,2021-08-09,5525292,4313,78.05922293337619,120937,78.05922293337619
Finland,2021,18855,33,2021-08-16,5525292,4125,74.65668782753924,125062,74.65668782753924
Finland,2021,18862,34,2021-08-23,5525292,3829,69.29950489494492,128891,69.29950489494492
Finland,2021,18869,35,2021-08-30,5525292,3084,55.816054608516616,131975,55.816054608516616
Finland,2021,18876,36,2021-09-06,5525292,2765,50.042604083186916,134740,50.042604083186916
Finland,2021,18883,37,2021-09-13,5525292,2974,53.82520959978224,137714,53.82520959978224
